topic,polarity,claim_type,confidence,needs_verification,buyer_impact,claim_summary,source_channel,source_owner,source_title,source_url,source_video_id,timestamp_start,transcript_language,extraction_provider,extraction_method,content_reuse_policy,usage_rights,reuse_policy,raw_transcript_stored,claim_file,claim_dir
BYD,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre BYD; requiere revision editorial o AI antes de publicarse como afirmacion.,Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"161. BYD Seagull, Cupra Tavaskan, Jaecoo 7 y 9, Mach E en Australia",https://www.youtube.com/watch?v=JrVN4HVNjJg,JrVN4HVNjJg,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/JrVN4HVNjJg.json,youtube-library-output/knowledge/claims
BYD,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre BYD; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,BYD ES LA MEJOR MARCA DEL MUNDO,https://www.youtube.com/watch?v=paAQvYxjyn0,paAQvYxjyn0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/paAQvYxjyn0.json,youtube-library-output/knowledge/claims
BYD,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre BYD; requiere revision editorial o AI antes de publicarse como afirmacion.,Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? 1 Con Lalo Vargas | China, Infiniti y Jeep",https://www.youtube.com/watch?v=fASJ3iE-Yxg,fASJ3iE-Yxg,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/fASJ3iE-Yxg.json,youtube-library-output/knowledge/claims
BYD,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre BYD; requiere revision editorial o AI antes de publicarse como afirmacion.,Sergio Oliveira,Sergio Oliveira,"¿Me lo compro o no me lo compro? 1 Con Lalo Vargas | China, Infiniti y Jeep",https://www.youtube.com/watch?v=fASJ3iE-Yxg,fASJ3iE-Yxg,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/fASJ3iE-Yxg.json,youtube-library-output/knowledge/claims
BYD,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre BYD; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Sergio Oliveira,Sergio Oliveira,¿Me lo compro o no me lo compro? BUICK y BYD,https://www.youtube.com/watch?v=K4tz6lkjYQA,K4tz6lkjYQA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/K4tz6lkjYQA.json,youtube-library-output/knowledge/claims
Changan,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Changan; requiere revision editorial o AI antes de publicarse como afirmacion.,Sergio Oliveira,Sergio Oliveira,De Peugeot a Renault - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=CQcRiCxB38E,CQcRiCxB38E,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/CQcRiCxB38E.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,"155. Bloqueos de avenidas, Chevrolet Aveo 2024, BYD ya en México",https://www.youtube.com/watch?v=iMABxN0D1yY,iMABxN0D1yY,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/iMABxN0D1yY.json,youtube-library-output/knowledge/claims
Chevrolet,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,Autoboutique 1/4 de Milla,Autoboutique 1/4 de Milla,Chevrolet Onix vs Nissan Versa vs Volkswagen Virtus | Autoboutique 1/4 de Milla | Comparativa,https://www.youtube.com/watch?v=ArBiSJHJGtQ,ArBiSJHJGtQ,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ArBiSJHJGtQ.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",CarsLatino,CarsLatino,5 CHEVROLET QUE NO DEBERÍAS COMPRAR... Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=0g36IgAMljQ,0g36IgAMljQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/0g36IgAMljQ.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",El Dios de los Autos,El Dios de los Autos,"Chevrolet ¡NUEVA Pick Up de $17,000 TIENE a Toyota y Ford de RODILLAS!",https://www.youtube.com/watch?v=hqsVHkRdSP4,hqsVHkRdSP4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/hqsVHkRdSP4.json,youtube-library-output/knowledge/claims
Chevrolet,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,NO COMPRES TOYOTA COROLLA CROSS ni HONDA ZR-V o Mazda CX30 antes de Ver Esto,https://www.youtube.com/watch?v=1uEFPVfhXWA,1uEFPVfhXWA,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/1uEFPVfhXWA.json,youtube-library-output/knowledge/claims
Chevrolet,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,NO VALE LA PENA COMPRAR 0KM #cars #autos #coches #toyota #nissan #hyundai #kia #ford #chevrolet,https://www.youtube.com/shorts/ct4XOGBG4s8,ct4XOGBG4s8,,es,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ct4XOGBG4s8.json,youtube-library-output/knowledge/claims
Chevrolet,negative,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion critica sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,TESLA AHORA ES DUEÑO DE FORD Y CHEVROLET,https://www.youtube.com/watch?v=rmKPNgKpHKw,rmKPNgKpHKw,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/rmKPNgKpHKw.json,youtube-library-output/knowledge/claims
Chevrolet,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,El Dios de los Autos,El Dios de los Autos,TESLA AHORA ES DUEÑO DE FORD Y CHEVROLET,https://www.youtube.com/watch?v=rmKPNgKpHKw,rmKPNgKpHKw,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/rmKPNgKpHKw.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,2024 Dodge Durango SRT Hellcat Review 🔥 | Jaime Gabaldoni,https://www.youtube.com/watch?v=Jl7hOoO6E1s,Jl7hOoO6E1s,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Jl7hOoO6E1s.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,"Audi RS 7 Performance 2025: potencia, lujo y tecnología | Prueba de manejo | Jaime Gabaldoni",https://www.youtube.com/watch?v=arDaOi3bbhA,arDaOi3bbhA,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/arDaOi3bbhA.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,BMW 330i xDrive 2025: ¿vale la pena? | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=r0wxQs3Wizw,r0wxQs3Wizw,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/r0wxQs3Wizw.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,BMW R 1250 RT 2023: Touring de lujo en el Gran Cañón | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=q4Eha0ON8do,q4Eha0ON8do,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/q4Eha0ON8do.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Chevrolet Colorado Z71 2023 - 🤔 ¿La mejor pickup mediana? 🛻 | Reseña Jaime Gabaldoni,https://www.youtube.com/watch?v=FVyPQ1hjKnU,FVyPQ1hjKnU,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/FVyPQ1hjKnU.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Chevrolet Corvette C8 Z06 2023 | Prueba Completa [HD],https://www.youtube.com/watch?v=ccYx3lkQtrE,ccYx3lkQtrE,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/ccYx3lkQtrE.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,El VOLVO XC60 T8 2024 BLACK EDITION | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=bo-1Fp-mots,bo-1Fp-mots,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/bo-1Fp-mots.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Ford Expedition 2025: ¿La mejor SUV familiar tamaño completo? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=z1RBvS2-nFQ,z1RBvS2-nFQ,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/z1RBvS2-nFQ.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,GMC Sierra EV AT4 2026: La pick-up eléctrica más capaz de GMC | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=-FnDxyk1_cI,-FnDxyk1_cI,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/-FnDxyk1_cI.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,"Japan Mobility Show 2025: Lexus, Toyota, Subaru, Mazda and the future of mobility | Jaime Gabaldoni",https://www.youtube.com/watch?v=Iv9QnL7nz-4,Iv9QnL7nz-4,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Iv9QnL7nz-4.json,youtube-library-output/knowledge/claims
Chevrolet,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,Jaime Gabaldoni,Jaime Gabaldoni,Jeep Wrangler 392 Final Edition: ¿el último Wrangler con motor HEMI V8? | Review | Jaime Gabaldoni,https://www.youtube.com/watch?v=f1aT1O41wEs,f1aT1O41wEs,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/f1aT1O41wEs.json,youtube-library-output/knowledge/claims
Chevrolet,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,Jaime Gabaldoni,Jaime Gabaldoni,"Kia K4 Hatchback 2026: Motor turbo, manejo ágil y estilo único | Prueba de manejo | Jaime Gabaldoni",https://www.youtube.com/watch?v=mYIIqnu4dco,mYIIqnu4dco,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/mYIIqnu4dco.json,youtube-library-output/knowledge/claims
Chevrolet,positive,candidate_opinion,low,True,Pendiente de clasificar.,El video contiene una posible opinion favorable sobre Chevrolet; requiere revision editorial o AI antes de publicarse como afirmacion.,Jaime Gabaldoni,Jaime Gabaldoni,Kia Telluride 2027: ¿La mejor SUV familiar? con @Guaroaubinas | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=sEdkFx4BdqM,sEdkFx4BdqM,,,local,local_candidate_no_verbatim,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/sEdkFx4BdqM.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Mercedes-AMG GT63 COUPÉ 2025 | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=fKrXVm0Dw88,fKrXVm0Dw88,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/fKrXVm0Dw88.json,youtube-library-output/knowledge/claims
Chevrolet,neutral,review_needed,low,True,Pendiente de clasificar.,"Fuente externa registrada sobre Chevrolet; requiere subtitulo/AI o revision editorial para separar pros, contras y recomendaciones sin copiar el guion.",Jaime Gabaldoni,Jaime Gabaldoni,Nissan Armada/Patrol Nismo 2026: La SUV deportiva INESPERADA de Nissan | Prueba de manejo,https://www.youtube.com/watch?v=Ta_QwNdOTM0,Ta_QwNdOTM0,,,local,local_review_marker,paraphrased_claims_only,external-reference,embed_link_and_summarize_only,False,youtube-library-output/knowledge/claims/Ta_QwNdOTM0.json,youtube-library-output/knowledge/claims
